id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,uid
5102460571748144	,P120F7kLS,"民宿看到18年的巴诺老吴做的三件套，本人很满意，脸小了一圈并且幼态了很多还不垂，看了他以前的片子，颧骨跟现在的cook女神截骨线比较像，垂直竖着可以最大程度缩窄眼眶骨，并且保留面中的立体度，打钉子的位置也比较靠下，现在的巴诺吴钉子很靠近眼眶骨 ，不少姐妹反馈眼下45度更突出了... 以前的老吴真的有用心在做骨头如今他快60 了 跟他年龄相仿级别的院长都退休了只有他还在一线给自己的医院打工 ，现在的他一上来就颧骨去骨非常多的颧弓又喜欢留一点，很大程度上会3D变2D更扁平 不过看了骨片不得不说老吴的下颌角跟下巴的刀工还是有目共睹的好，就连下颌角感觉也是前几年切得更好
 
韩国·Seoul korea",,,,韩国·Seoul korea,2024-11-19T16:27:42,韩国轮廓整形超话,2,0,1,,,2024-11-19 16:27:42,True,,,,,,,,,,,,,,,,,,6574545544
5102433636716505	,P11jdsbgJ,//@叶叶叶叶叶君舞:轮廓,,,,,2024-11-19T14:40:40,iPhone 14 Pro,2,0,2,,叶叶叶叶叶君舞,2024-11-19 14:40:40,False,7808280970,与阔面斗争到底,4951520660685409	,NlChQ2SiZ,"国内的医生 推不进颧弓末端的  能处理耳前骨的都没几个
我的忠告就是 大阔面一定要去韩国做轮廓
想让脸真正变小 就是需要狠狠内推颧弓末端和削耳前骨，这样才能最大化改善阔面。
即使大阔面颧弓和四十五度都不保留，你在国内做完就会发现虽然好看了点 但还是别别扭扭。
而且其实这个阔也是没改善的，因为颧弓颧骨内推打磨后，你的末端连接耳前骨处就是整张面部最宽点。
特别是连耳前骨都没处理的大阔面，还是老样子 跟以前一模一样  我只能这么说",,,,,2023-09-30T04:06:23,整运爆棚版iPhone 14 Pro Max,40,12,30,,,2023-09-30 04:06:23,5619016598
5105280259461002	,P2dmxDHeO,转发微博,,,,,2024-11-27T11:12:08,微博轻享版,2,0,1,,,2024-11-27 11:12:08,False,7914773866,ljq轮廓避雷_举报sqj,5105066781967859	,P27Oe8fVF,"举报西安交通大学第二附属医院、前唐都医院，李金清轮廓事由，术后致残。@1818黄金眼 @澎湃新闻 @新浪新闻 @郭军颌面外科 @蓝莓医生 @整形医生修志夫 @健康中国 @西安交通大学第二附属医院 @上海九院韦敏教授 
ljq轮廓术后反馈 李金清面部轮廓整形 ",,"https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxoaydqqj30u01t2n2r.jpg,https://wx3.sinaimg.cn/large/008DDAf0gy1hvzxkyk3z9j30u01t2qca.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxkwdxjxj30u01t2k17.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxkz9li7j30u01t2k1m.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxl033wwj30u01t2tjm.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl0t7ynj30u01t2491.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl1myfbj30u01t2gw1.jpg,https://wx4.sinaimg.cn/large/008DDAf0gy1hvzxl25bsej30u01t2wgp.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxnmjpr0j30u01t2gvm.jpg",,,2024-11-26T21:03:51,iPhone 15,67,9,49,,"1818黄金眼,澎湃新闻,新浪新闻,郭军颌面外科,蓝莓医生,整形医生修志夫,健康中国,西安交通大学第二附属医院,上海九院韦敏教授",2024-11-26 21:03:51,7296944720
5104284562362625	,P1NsA9UCR,"定了jq的下巴
价格适中 因为他给我做过面吸 真的是那种很温柔平和的医生 感觉他情绪很稳定….案例也有几个 都做得不错 而且审美很OK！他确实觉得我下巴长 而且有点宽（原生下巴）
  我还面了zc，
他说我的下巴一点都不长……这说明他喜欢长脸（但是我不喜欢）然后他觉得我应该吸一下颧骨颧弓，但我感觉容易垂..",,,,,2024-11-24T17:15:35,iPhone 14,2,1,0,,,2024-11-24 17:15:35,True,,,,,,,,,,,,,,,,,,6267465781
5104998342197823	,P261Q9dKL,这颧骨推的…,,,,,2024-11-26T16:31:53,,5,9,2,,,2024-11-26 16:31:53,False,6910065075,Miyakysoo,5100184325592990	,P04NinsZw,芭堂轮廓三件套第二个月反馈～比预想当中消肿还要更多了一些，现在脸上基本上看不出有肿胀的感觉，但是还是要加油减点肥效果应该会更好！最后附上两张照相馆拍的证件照同一照相师和修图师出来的对比，分别是做轮廓线前和轮廓后两个月，效果还是非常明显 ,,"https://wx3.sinaimg.cn/large/007xDVAvgy1hvkd69yv7ij31li1vg4qp.jpg,https://wx3.sinaimg.cn/large/007xDVAvgy1hvkd6ajcoyj31nk1xg7wh.jpg,https://wx1.sinaimg.cn/large/007xDVAvgy1hvkd6b00n4j31lm1wu1kx.jpg,https://wx3.sinaimg.cn/large/007xDVAvgy1hvkd6bhdroj320s2lk1kx.jpg,https://wx4.sinaimg.cn/large/007xDVAvgy1hvkd6c5m2bj32442z4npd.jpg",,,2024-11-13T09:42:43,iPhone客户端,1,0,6,,,2024-11-13 09:42:43,1852617725
5105206730424555	,P2brX1MrF,//@xjsjnsnjjsjskskksl:术前准备,,,,,2024-11-27T06:19:57,iPhone客户端,0,0,0,,xjsjnsnjjsjskskksl,2024-11-27 06:19:57,False,6265682076,忍不住自己BB,5037881389745817	,OfTt0ETkB,"PZ 彭喆 土豆 轮廓手术 🍄 术前功课-超详细版（包括术前准备）
术后第三天啦，期待晚上拆包包，其实直到昨天都一直在焦虑，因为同期们都做的两件或者三件套，看了已经出院姐妹的ct对比，不得不感慨彭主任切的实在是太漂亮了。
我在北京做m的这几天，竟然一直在欲求不满，觉得他只给我做了颧骨颧弓太少了
；但是大家都安慰我，一定要相信土豆的审美和判断，做的一定是最适合我的（侧面说明我的同期们都是满意的），所以现在就安心等等看效果吧！
后续也会一直更新我的术后对比的～ 
北京·北京航天总医院",,"https://wx3.sinaimg.cn/large/006Q2a8kly1hq1lslvu4xj30zu1hrna6.jpg,https://wx1.sinaimg.cn/large/006Q2a8kly1hq1lsmrb6pj30zu1gcanv.jpg,https://wx3.sinaimg.cn/large/006Q2a8kly1hq1lsntp59j30zu25oh9k.jpg",,北京·北京航天总医院,2024-05-25T11:33:05,iPhone,44,60,22,,,2024-05-25 11:33:05,7837311792
5105204960428454	,P2bp61Nsy,//@宝贝miyaty:颞肌,,,,,2024-11-27T06:12:55,iPhone客户端,0,0,5,,宝贝miyaty,2024-11-27 06:12:55,False,6509255360,爱柳柳好运功课,5039424400523613	,OgxBK2cdn,"做完轮廓颞肌被挤出来的姐妹来看！#颞肌##轮廓##颧骨内推##水光针# 
之前刷到@谈美功课小号 @美女的功课笔记两位博主的功课，说颞肌面积比较大所以要打单侧50uu才起效，怪不得我之前打过两次没什么效果，右侧太阳穴就这么鼓了好几年了，打过几次msdk溶脂，效果也一般
之前多次要求要打rd都被拒，🧑⚕️怕给我打完我脸更垂支撑不住，就这么丑了好几年，这次终于说服🧑⚕️了，但我的🧑⚕️有点保守只给我右侧打了40uu，但明显薄了很多进去了一些，对比图可以看出来耳朵👂都露出来多一些，我觉得打少了，短期不能再补，得三个月以后再打，下次我甚至想试试80uu，我感觉这样能把我右侧鼓出来的颞肌打平，好有盼头
脸一下就窄了，也不用总惦记拆钉子打磨，感觉颞肌打好了能解决，但也会显脸长一点，介意的姐妹少量尝试，对于我来说利大于弊，至少能有头包脸的感觉
我的右侧咬肌不是被庸医🥔取光，但又代偿到上侧耳朵前面特别鼓，显得凹凸不平的，在我坚持不懈的要求下，上次一月份🧑⚕️给我打了20uu，我感觉效果不错，这次隔四个月又打了40uu，真的平了进去，下次我要打50-60uu，rd能解决右侧凸出来的部分，太开心了🥳后期再拉个皮效果会更好
另外最近看到很多医生博主都说麻药伤皮肤，能不敷麻药尽量不敷，影响水光针和光电的效果，我这次就没敷麻药打的水光针和滚微针，当天就没有之前肿的厉害，也没那么红，恢复三天就差不多了，之前至少一周都像面包超人丑了吧唧的，我决定以后忍下痛再也不打麻药了，但真的比较疼，能耐疼的姐妹可一试
另附我存的各种rd打法",,"https://wx3.sinaimg.cn/large/0076waFGly1hq6iucxmz6j31401hc7g5.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iud6595g308c08c755.gif,https://wx4.sinaimg.cn/large/0076waFGly1hq5i4qybpnj31fu1fu7sd.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq5i4q0d4wj31ai1aiavw.jpg,https://wx4.sinaimg.cn/large/0076waFGly1hq6izo0c7ij30my0pydin.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq6iv2j4odj30oe0rwade.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv2pzo7j30ne0rbgq0.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv2wehxj30or0qodij.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv31pu0j30nc0rqju2.jpg,https://wx1.sinaimg.cn/large/0076waFGly1hq6iv37st5j30nb0sowhe.jpg,https://wx3.sinaimg.cn/large/0076waFGly1hq6iv24msuj30oa0qqwhh.jpg,https://wx4.sinaimg.cn/large/0076waFGly1hq6iv3efdgj30nf0rlad0.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001Ea5jGjx08feH1O8GX0f0f0100ezlo0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0023DNCLjx08feH1LsID0f0f010076fC0k01.mov,,2024-05-29T17:44:28,iPhone客户端,260,24,306,"颞肌,轮廓,颧骨内推,水光针","谈美功课小号,美女的功课笔记",2024-05-29 17:44:28,7837311792
5104401219847471	,P1QuJFjMb,选我秒飞,,,,,2024-11-25T00:59:08,,1,1,0,,,2024-11-25 00:59:08,False,7661043617,歌娜整形外科医院,5103118356580870	,P1j7BrBZ4,"歌娜轮廓模特招募第二期活动正式开始了
❣️活动项目❣️
【免费案例】 2名
【5折案例】 2名
*仅限于初次轮廓*
主刀院长：金炫佑，首尔大学医学博士毕业，前元辰整形医院，前DA整形医院轮廓担当主刀院长。
轮廓临床手术数8672名，刀工流畅，术后可即可查看ct数据，手术安心cctv全程监控无幽灵医生。
轮廓跨年模特活动开始招募
对轮廓感兴趣的朋友赶紧报名咨询吧
【活动申请方式】
关注我们+转发+评论 微博或者微信私信我们截图转发评论的图片申请
本人照片提交：直视镜头拍摄，正面+侧面45度+侧面90度无化妆无美图照片
年龄：
希望手术的日期：
❤️❤️号：
💙报名截止日期：2024.11.30~2025.12.11
💚手术截止日期：2025.02.28为止
ct长图耐心观看#韩国歌娜##面部轮廓##轮廓整形#",,"https://wx2.sinaimg.cn/large/008msXpDgy1hvtq49oap6j31hc2mt1kx.jpg,https://wx1.sinaimg.cn/large/008msXpDgy1hvtq4ba6vjj30xc6hcnpd.jpg,https://wx1.sinaimg.cn/large/008msXpDgy1hvtq4cb5thj30xc6hce81.jpg,https://wx3.sinaimg.cn/large/008msXpDgy1hvtq4dbr04j30xc7s0u0x.jpg,https://wx4.sinaimg.cn/large/008msXpDly1hvtq4sjthfj31900u0dir.jpg,https://wx1.sinaimg.cn/large/008msXpDly1hvtq53vb6pj31900u0tbv.jpg,https://wx2.sinaimg.cn/large/008msXpDgy1hvtq4dxznnj30j60j6jtn.jpg,https://wx4.sinaimg.cn/large/008msXpDgy1hvtq4efb9lj30j60j6jv2.jpg","https://f.video.weibocdn.com/o0/E9q1OF6hlx08jL2b2Hxm010412008Ezg0E010.mp4?label=mp4_720p&template=1080x720.25.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732877514&ssig=sMv99la1oC&KID=unistore,video",,2024-11-21T12:01:30,iPhone 13,16,28,22,"韩国歌娜,面部轮廓,轮廓整形",,2024-11-21 12:01:30,6194534785
5104382604219064	,P1Q0IhHzq,抗衰//@NN好运又美丽:法令纹凹陷填充，Juvelook黑瓶胶原蛋白，连打三个月可以维持半年。韩国🏥Line Master。,,,,,2024-11-24T23:45:10,,0,0,0,,NN好运又美丽,2024-11-24 23:45:10,False,6200197802,小樱暹罗,5092960620250318	,OD0ku137o,"💜【两年时间我是如何变年轻的】
这个话题感觉大家都很有兴趣耶，我今天展开讲讲我都做了什么以及日常保养注意事项⚠️
我做的东西太多了，今天只写我是如何去除老态，疲倦感的吧。以下图片全部为🍎原相机拍摄，可以保存照片看参数。绝对客观。
🩵先分析一下我的倦感来源，22年我23周岁。
1.法令纹：我的法令纹属于鼻基底凹陷➕皮肉下垂➕法令纹八字色沉的混合型，大部分人其实都是混合型。
解决方式：
①垫鼻基底（但鼻翼会变大，人中会变长，需要再次处理）
②每年一次美版超声刀➕热玛吉，半年（严重的话三个月）穿插一次韩版超声刀。超声炮没有一点用不要浪费💰。也不要说打一次热超没有效果，光电的效果是叠加的，要坚持不懈地打。一次逆天不现实，把下垂的东西提上去是Y M最难的部分，瘦脸跟医生强调不要把你打瘦！！！！
美刀➕热玛吉就是世界上最有效的抗衰仪器，顶尖。
③法令纹八字纹凹陷色沉，你们可以把你们的脸往上提，如果肉提上去还能看到两条黑道法令纹，那么你们也存在凹陷色沉，皮肤凹进去了，黑色道就是阴影，只有一个办法就是填起来。我用的是Juvelook黑瓶胶原蛋白，连打三个月可以维持半年。🏥是Line Master，特别满意👍。
🩷第二个大问题，外轮廓严重凹陷不流畅，也是老态的重要来源。会让人联想到瘦小抽巴的老太太。
解决方案：
脂肪填充外轮廓凹陷过度流畅。（个人认为不需要妖魔化脂肪填充，对于瘦到凹陷的人来讲确实很香），
需要注意的是第一☝️，脂肪填充我觉得只对脸颊和太阳穴比较友好，眼下是万万不可以填的，我填过非常的馒，挤眼睛，幸运的是没成活）
第二，你必须对你的体重有足够把握，绝不可以发胖。
💛第三个大问题，眼下凹陷干瘪，解决方案也是填充juvelook黑瓶胶原蛋白，🏥Line Master，是我的宝藏🏥了。
💙皮肤质感我也强推永远的丽珠兰黑，每次做仪器都会顺手打。是那些杂牌bns永远比不了的。能火这么多年确实有东西，油皮的话juvelook蓝瓶更合适。
💚YM基本就这些，接下来说说日常保养。
其实最重要的还是早睡早起…虽然老生常谈但真的很重要。我原图那个时候就是熬夜➕🚬➕🍺。导致22岁皮肤状态就那么差……现在
尽量早睡，睡饱➕练背➕戒🚬戒🍷➕养生➕吃健康干净的食物➕口服保养品
护肤类的保养品我喜欢：胶原蛋白肽➕胶原蛋白➕巴西莓粉➕野樱莓粉，这两种粉可以让皮肤白净健康，亲测有效。混合黑咖啡一起喝比较容易入口。
保持好的心情也很重要，凡事想开一点。
有什么不明白评论区👇提问，我会详细回答，祝大家都越来越年轻～～～",,"https://wx4.sinaimg.cn/large/006LBoGmgy1huxak0yr8uj30u01407bd.jpg,https://wx2.sinaimg.cn/large/006LBoGmgy1huxak1tiw0j30u0140462.jpg,https://wx4.sinaimg.cn/large/006LBoGmgy1huxal3ws7wj31sc2ds1kx.jpg,https://wx2.sinaimg.cn/large/006LBoGmgy1huxakzsd59j31sc2dse81.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0025NUrCgx08j2kiUUkv0f0f010045wM0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001FGk4vgx08j2kiXut90f0f01004lXa0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003wIp18gx08j2kjwQ5V0f0f0100rzTV0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003lvoAXgx08j2kk5yhV0f0f0100rnav0k01.mov,,2024-10-24T11:18:17,iPhone 16 Pro Max,109,70,59,,,2024-10-24 11:18:17,6194534785
5104530749920308	,P1TREFCIY,术后头套,,,,,2024-11-25T09:33:51,微博网页版,0,0,0,,,2024-11-25 09:33:51,False,3984544546,李金清面部轮廓整形,4533446515627366	,Je25ZnBVY,"轮廓术后需要正确佩戴头套，否则会影响轮廓术后恢复，甚至引起比较严重并发症。目前推荐的方法是：1）一般建议大家术后3周戴头套。一般建议大家2周内头套戴18-20小时（松紧度一定要合适，不要过紧）。2周后每天佩戴4-6小时到术后第3周就可以了。大桥3周内戴18-20小时。2）不能太紧。松紧度以可以把皮肉轻轻压到皮肉上即可。大家术后在拆耳前线或者口内线时，或者在这期间见一下手术医生，让他给您调整松紧度。3）三周后如果继续戴头套，需要关注自己的关节功能和牙齿咬合，出现问题及时向手术医生反馈。
同学们需要注意的问题包括：
1. 预防下颌角手术颌下腺下垂，大桥勒下颌角位置，不要压下巴
做完#下颌角# 手术的同学，由于术中剥离，下颌角去骨失去支撑，术后软组织移位是不可避免的。
正确佩戴头套可以促进软组织复位，减轻下垂
同学们的反馈国内的品牌全都全都全都不能压紧下颌缘和颌下腺。推荐大家再带完头套后，像下图这样，加一个这种白色网套（大桥）。
白色网套tb有卖，图里用的是大桥(品牌)，特大号(9号)。
2. 头套需要一定的紧张度，但不是越紧越好。
头套的压力只需要把皮肉压在骨面上，正常活动时软组织不移位就可以了。同学们一般都会把头套调的很紧。头套过紧，特别是持续时间超过6周时，容易出现以下严重问题：1）颞颌关节功能紊乱；2）牙齿有可能移位，影响咬合关系；3）头皮压伤或者下颌骨下缘压伤等。
3. 头套佩戴时间不宜过长
一般建议大家只戴三周头套。一般建议大家2周内头套戴18-20小时（松紧度一定要合适，不要过紧）。2周后每天佩戴4-6小时到术后第三周就可以了。大桥3周内戴18-20小时。
头套佩戴时间跟组织愈合的规律相适应。
1）术后3-5天，伤口处于炎症期，皮肉与骨面贴合的非常脆弱。
2）3-10天（修复期有重合）伤口内修复组织形成（肉芽组织），皮肉与骨面开始贴紧，但用手推皮肉还是很容易引起皮肉与骨面错位。一般建议大家在术后一周内洗脸时，不要引起皮肉移动。
3）术后10-21天，伤口内修复组织开始重建，皮肉与骨面粘合力明显增大。一般到术后3周，同学们正常活动都不会引起皮肉与骨面错位或移位了。
4）术后3周到术后6个月甚至1年，皮肉与骨面间的修复组织（瘢痕）会持续重建。
延长佩戴头套时间，比如由3周延长到6个月，可不可以有利于恢复呢？
术后3周到6个月，面部组织水肿消退后，佩戴头套对组织复位可能有一定正面作用。但请大家一定注意：一定不能紧，每天时间也不宜过长。
佩戴头套时间过长+过紧，有可能会引起以下问题（前面有提到）：
1）颞颌关节功能紊乱；2）牙齿有可能移位，影响咬合关系（发生率不高，但已经有同学出现）；3）头皮压伤或者下颌骨下缘压伤等。
总之，头套佩戴因为持续时间相对比较长，如果佩戴方法不对，会引起一些问题。请大家多与手术医生沟通。 
西安·桃花潭公园",,"https://wx1.sinaimg.cn/large/ed7f5322ly1gpnprjhz70j20il0kiqc4.jpg,https://wx1.sinaimg.cn/large/ed7f5322ly1gpnpriyw4rj20fg0grag7.jpg,https://wx1.sinaimg.cn/large/ed7f5322ly1gpnptnbr9ej20cl0ekjux.jpg,https://wx2.sinaimg.cn/large/ed7f5322ly1gpnptnnhx3j20j00kvtfm.jpg,https://wx1.sinaimg.cn/large/ed7f5322ly1ghcb0ry1iuj20m80m8tea.jpg",,西安·桃花潭公园,2020-08-02T12:08:59,真我X50 5G青年旗舰,219,30,472,下颌角,,2020-08-02 12:08:59,7525468213
